id,created_at,favorite_count,retweet_count,text
1534192700777447424,2022-06-07 15:16:58+00:00,0,0,"One Piece vai entrar na saga final, se n tiver uns 3 arcos nessa fita ai o bagulho vai ficar doido pro tal do Oda"
1533490856094842880,2022-06-05 16:48:05+00:00,1,0,Deusa https://t.co/MLw8Lj7euD
1532948659817660416,2022-06-04 04:53:35+00:00,3,0,Oficialmente sem joelho!
1532783407645741057,2022-06-03 17:56:56+00:00,2,0,Deus tenha piedad do meu joelho
1532781724878479360,2022-06-03 17:50:15+00:00,1,0,Hoje tem !!! Sextouu https://t.co/k0iGkFtyuc
1531449285560221697,2022-05-31 01:35:37+00:00,2,0,"Apenas o melhor vídeo , tente achar um melhor e falhe miseravelmente https://t.co/Y6GhPxI7ff"
1531031512220676096,2022-05-29 21:55:32+00:00,0,0,"Eu quero... eu quero os outros 2 episódios de Stranger Things, eu necessito !!!"
1530756255098232832,2022-05-29 03:41:45+00:00,2,0,Estralou ... o meu joelho estralou e está parando de doer
1530303240595709953,2022-05-27 21:41:38+00:00,3,0,Sexta n pode faltar né https://t.co/jcfTWgKpW8
1529115806025621506,2022-05-24 15:03:12+00:00,4,1,Isso se chama....... ALEGRIA!!! https://t.co/gZqEJEsLk5
1528520178060955650,2022-05-22 23:36:23+00:00,3,0,é pedir mt? https://t.co/RsrxMDSuyb
1528119726135775232,2022-05-21 21:05:08+00:00,1,0,quero quero quero https://t.co/cmKZSDPFm3
1527975329440354304,2022-05-21 11:31:21+00:00,1,0,É pedir mt meu joelho esquerdo de volta dps da mosquitada???
1527678821243179009,2022-05-20 15:53:08+00:00,4,0,Nada melhor do q formatar o pc e esquecer de tudo da faculdade por um bom tempo
1527395401304883201,2022-05-19 21:06:55+00:00,0,0,"Tristeza, dor, trevas, depressão https://t.co/VaCJg2FzwI"
1527394917512798208,2022-05-19 21:05:00+00:00,0,0,"Ai foi F, mais um dia triste para o brazileirinho"
1527064837053890560,2022-05-18 23:13:23+00:00,0,0,"Como q os fdp hypa de sair nesse frio, não da nem pra segurar um copo direito"
1527028568672305152,2022-05-18 20:49:16+00:00,2,0,"Acreditando até o ultimo segundo 
#DIADEFURIA https://t.co/gGuKqtmomc"
1526962814438580224,2022-05-18 16:27:59+00:00,6,0,"Já deu de frio, pode ir embora ja"
1526730141648531456,2022-05-18 01:03:25+00:00,0,0,Terçou vendo One Piece
1526656667655495687,2022-05-17 20:11:28+00:00,1,1,"Foi bom dms, logo logo tem mais
#Imperial 
#MajorPL https://t.co/Wg5jECRmFA"
1526557163178565633,2022-05-17 13:36:04+00:00,3,0,Pra quem n viu ainda ta aq https://t.co/ETuYAtPjKw
1526495134128422917,2022-05-17 09:29:35+00:00,8,0,Eu diria q é de fude ter q levantar em um frio desse pra fazer prova
1526327588410609665,2022-05-16 22:23:49+00:00,0,0,EU VI ISSO ACONTECER O SONHO ESTÁ DE PÉ https://t.co/M1S5gBpoFP
1526326992446136327,2022-05-16 22:21:27+00:00,1,0,"AQUI É GG OU OT PORRAAAA 
#GoIMP 
#TRIBONERA600K https://t.co/77W7LMpcHs"
1526326416089948161,2022-05-16 22:19:10+00:00,1,0,É ... https://t.co/MgUy9MltAf
1526325562406486018,2022-05-16 22:15:46+00:00,0,0,CARA O BISKA É O MAIOR ZIKADOR DA HISTÓRIA
1526300574685310978,2022-05-16 20:36:28+00:00,1,0,"E começando o segundo mapa, COMMMEEEEEEEÇÇÇÇÇOUUUUUUUUUUUUUUUUUUUU https://t.co/rVDJw8sJxc"
1526297433579343872,2022-05-16 20:24:00+00:00,1,0,Isso é foda dms https://t.co/pTFiB1NZhK
1526297310812061699,2022-05-16 20:23:30+00:00,1,0,Uma história sendo escrita e records sendo batidos https://t.co/wsAPTFGQvx
1526295978210377728,2022-05-16 20:18:13+00:00,1,0,O BRASIL ESTÁ VIVO https://t.co/nHQbVln0Re
1526294918108483586,2022-05-16 20:14:00+00:00,1,0,CORAÇÃO N AGUENTA VEIIIIIII
1525992847090106370,2022-05-16 00:13:40+00:00,4,0,Eu ontem https://t.co/bJTZkSQh2r
1525868617941897218,2022-05-15 16:00:02+00:00,1,0,"Não possuo mais joelho esquerdo , cabo"
1525842482352771072,2022-05-15 14:16:11+00:00,3,0,Um tênis dps da cervejada nunca mais é o mesmo
1525810325794213891,2022-05-15 12:08:24+00:00,6,0,"Acordei hj e só consigo lembrar do desespero de todo mundo quando a Yuka chegou e disse q perdeu a bolsa , q estava literalmente com tudo de todos kkkkkk pqp"
1525498998676652032,2022-05-14 15:31:18+00:00,1,0,Ainda tem jogo https://t.co/H9sWRuWYyM
1525256264229572608,2022-05-13 23:26:45+00:00,3,0,Eu no fim de toda prova presencial https://t.co/TvhImPuKSB
1524826636100718596,2022-05-12 18:59:34+00:00,0,0,"Ooooooooooooooooooooooooooooooooo o campeãoooo voltouuuu , pra cima deles que só ta começando https://t.co/XYRIFDst5S"
1524736527728844800,2022-05-12 13:01:31+00:00,3,0,Só os fudido com cara de bobo hj de manhã achando q ela ia ceder míseros pontos... iludidos dms
1524684019102846976,2022-05-12 09:32:52+00:00,2,0,Pagode é bão dms
1524502792865554439,2022-05-11 21:32:44+00:00,1,0,N sei se estou preparado para me humilhar amanhã
1524489822613745665,2022-05-11 20:41:12+00:00,0,0,Hj é praticamente sexta
1524147465599041542,2022-05-10 22:00:47+00:00,1,0,os cara n me deixa sair do castigo velho vsf
1524147422376693767,2022-05-10 22:00:37+00:00,4,0,Vou matar quem foi o corno q inventou isso aq https://t.co/EcR6zDBtwv
1523979432511352833,2022-05-10 10:53:05+00:00,0,0,Mas nois gosta de perder round assim pqp
1523978572377071616,2022-05-10 10:49:40+00:00,0,0,LINGUIÇADOSSSSS
1523733671102271488,2022-05-09 18:36:31+00:00,1,0,O FER GOSTA MT DO FNX E O FENIX GOSTA MT DO FER
1523600727100170240,2022-05-09 09:48:15+00:00,2,0,"Trevas , tristeza , dor, chuva, depressão, acordar esse horário no feriado"
1523599937220792326,2022-05-09 09:45:06+00:00,0,0,"Ufa agr N preciso mais fazer prova na quarta , nem me humilhar na quinta por fucking 0.2 de nota https://t.co/EjmfeX8pTW"
1523513730469797888,2022-05-09 04:02:33+00:00,0,0,Hahahahahahah boa noite q amanhã cedo é Brasil no major
1523511720697901056,2022-05-09 03:54:34+00:00,1,0,Massssss hj já é outro dia e nois derruba ela novamente fdccccc 🤡🤡🤡
1523511496625606658,2022-05-09 03:53:40+00:00,2,0,"Era mentira rapaziada, no fim do dia a linguagem C havia me vencido no final"
1523479731609370626,2022-05-09 01:47:27+00:00,2,0,Eu ai... literalmente  EU https://t.co/p5F6IZqmIT
1523462611689385986,2022-05-09 00:39:25+00:00,1,0,Ai como eu gosto de gambiarra
1523459211551973379,2022-05-09 00:25:55+00:00,4,0,"Eu te venci hj linguagem C, eu te venci HAHAHAHAHA SUCUMBAAAAAAAAAAAAA"
1523060465244418048,2022-05-07 22:01:26+00:00,0,0,O q eu to procrastinando hj n é brincadeira pqp
1522677121486831617,2022-05-06 20:38:10+00:00,3,0,Quase esquecendo do nosso heroi animando nossa sextaaaa https://t.co/WWdq7pw7Hk
1522633188388057092,2022-05-06 17:43:35+00:00,3,0,Quem diria q uma prova de peso 2 acabaria com a felicidade de todos... maldito seja BD
1522571551043899392,2022-05-06 13:38:40+00:00,2,0,Vou nem citar nomes dos integrantes do meu grupo https://t.co/vC7Mhzym5l
1522412390905753600,2022-05-06 03:06:13+00:00,2,0,Acho q essa msg machuca mais q o não dela https://t.co/Hm4SWyjKce
1522339024756785157,2022-05-05 22:14:41+00:00,2,0,Belmanford é meu cu 🤡
1521809400490606592,2022-05-04 11:10:09+00:00,0,0,Q frio da desgraça vej
1521688940532666368,2022-05-04 03:11:29+00:00,2,0,"O final de semestre n apenas destrói vc, ele vai um pouco mais fundo e te humilha"
1521514513283100674,2022-05-03 15:38:22+00:00,0,0,"Uma vergonha e comida de rabo a menos, ufa! https://t.co/zG3F3Ubsik"
1521500236321071104,2022-05-03 14:41:39+00:00,1,0,"Por favor chuva , espere eu chegar em casa"
1521490188349935618,2022-05-03 14:01:43+00:00,2,0,"Auge da aula de IHC, a professora dormir na própria aula"
1521454958629076992,2022-05-03 11:41:44+00:00,2,0,Ficando pronto já pra passar vergonha nesse seminário
1520803667724623873,2022-05-01 16:33:44+00:00,0,0,Domingo sem One Piece é tristeza pura dms
1520102908271988739,2022-04-29 18:09:10+00:00,1,0,"Quaseeeeee q eu esqueçoo, vamboraa https://t.co/7sjB3VlmtY"
1520070978474487808,2022-04-29 16:02:17+00:00,2,0,Man asuhashuauhsahusahus https://t.co/TYVBakFH46
1520037385605636099,2022-04-29 13:48:48+00:00,1,0,"É , acho q estou mais íntimo do computador dps de 350 slides de IHC, provinha paia"
1519679331110473728,2022-04-28 14:06:01+00:00,0,0,Muito loko quando a professora fuma djamba vencida pra fazer uma prova dessa com peso 2 e n der uma tabelinha pra saber a sintaxe das parada
1519288674638352385,2022-04-27 12:13:41+00:00,4,0,Eu no final de semestre https://t.co/URhn50Z65F
1519169853323714560,2022-04-27 04:21:32+00:00,1,0,O PA merecia mais
1518328263604678659,2022-04-24 20:37:21+00:00,1,0,"Aqui acabou, to triste fdc"
1518278262518132737,2022-04-24 17:18:40+00:00,1,0,"COMEÇOOUUUUUUUUUUUUUUUUUUU 
#GOLOUD"
1518229618913857536,2022-04-24 14:05:23+00:00,0,0,Eu https://t.co/cuRmQuqqS4
1518223871379484672,2022-04-24 13:42:32+00:00,0,0,Domingo com ep de OP nunca fui triste
1518068403503833090,2022-04-24 03:24:46+00:00,1,0,melhor anime fdc https://t.co/ZhHezk9DKI
1517608346811043846,2022-04-22 20:56:40+00:00,1,0,ashuauhshuashuahus https://t.co/AGjY9Y7qNN
1517592673280008192,2022-04-22 19:54:23+00:00,0,0,"AdultLess, jogo dms , FINAL PORRA
#GOLOUD"
1517575392659488768,2022-04-22 18:45:43+00:00,0,0,Vendo a Loud indo pra final https://t.co/0buvuEaXqt
1517570015138140161,2022-04-22 18:24:21+00:00,0,0,"PANCADA E AMIGOS 
#GOLOUD"
1517550133700972545,2022-04-22 17:05:21+00:00,1,0,"SILÊNCIO

AGORA TEM LOUD

#GOLOUD"
1517484744937717765,2022-04-22 12:45:31+00:00,0,0,"sexta né, n pode faltar https://t.co/sB2VSDpQ1i"
1516983543045533700,2022-04-21 03:33:55+00:00,2,0,"Tá bom, talvez o grito da epidemia seja foda"
1516785556142936069,2022-04-20 14:27:11+00:00,1,0,"Puta q pariu , acordei e já tem novos calouros mas q pora é essa"
1516545389066960898,2022-04-19 22:32:51+00:00,1,0,"Não tem sensação melhor do q sair de uma prova sabendo q se fudeo de todas as maneiras , pelo menos a semana acaba hj pra"
1516518585811804172,2022-04-19 20:46:21+00:00,2,0,Unidade de Controle Microprogramada é meu p**
1516185531402620928,2022-04-18 22:42:54+00:00,0,0,"2 é 6 nessa prova de amanhã, pur favori"
1516073269853569028,2022-04-18 15:16:49+00:00,3,0,Q q aconteceu aq https://t.co/Amf8EkBTzw
1516050674915725318,2022-04-18 13:47:02+00:00,2,0,Não aguento mais acordar cedo e pegar busão pra ter 30/40 min de aula
1515726623764590601,2022-04-17 16:19:22+00:00,2,0,"Prova na terça, fudeo"
1515339706116018184,2022-04-16 14:41:54+00:00,0,0,Depois de um mês sem One Piece meus sábados/domingos voltaram a ter um pouco de alegria https://t.co/Sz1tJOoHzM
1515301949826125824,2022-04-16 12:11:52+00:00,2,0,A maldição de acordar cedo final de semana e feriado é sacangem dms
1515044718299783174,2022-04-15 19:09:43+00:00,1,0,Sopa nesse frio é almoço e janta pa caraiiii
1514698189517074437,2022-04-14 20:12:44+00:00,0,0,"Acho q n vou conseguir absorver 6 capítulos de conteúdo para a prova de terça, começando a entrar em depressão na quinta com S de sextouu"
1514373049201606659,2022-04-13 22:40:45+00:00,4,0,"Que fase, quase entortar numa quarta-feira véi, mas como sexta é feriado , então pode né"
1514272215419789323,2022-04-13 16:00:04+00:00,4,0,"Eis q vc fica na uem , pra faltar poucos minutos pra aula e ... https://t.co/6dgHgiiTiR"
1513545657453359105,2022-04-11 15:52:59+00:00,2,0,"apenas 6 capítulos, entrando em depressão https://t.co/CdtSopvA2G"
1513318248749707276,2022-04-11 00:49:21+00:00,1,0,e sem querer querendo https://t.co/7wsbtmBtjx
1513219975577804805,2022-04-10 18:18:51+00:00,4,0,"Só deu vontade de postar msm, esse Broooooouuuu eu nao tanko https://t.co/VEVz1utLvT"
1512796387963985923,2022-04-09 14:15:39+00:00,3,0,Bão https://t.co/UZlQbcHJAh
1512793059427246080,2022-04-09 14:02:26+00:00,3,0,Ontem foi pika dmssssssssss
1512422944848457734,2022-04-08 13:31:44+00:00,1,0,Hoje tem ! https://t.co/WAG5msVxFp
1512258130092175361,2022-04-08 02:36:49+00:00,1,0,Tão tentando me sabotar pra aula de grafos do igão underground amanhã
1512248545679663107,2022-04-08 01:58:44+00:00,1,0,MELHOR VIDEO DA INTERNET FDCC https://t.co/z1fh9Rj4Jz
1512223847109570564,2022-04-08 00:20:35+00:00,1,0,Quando começa a ganhar? https://t.co/J3ZROd7LWr
1512219234931290145,2022-04-08 00:02:15+00:00,0,0,Pegando vicio de Tchola do carai..... ouvir lofi enquanto faz qualquer coisa no pc
1512198861883953156,2022-04-07 22:41:18+00:00,1,0,"O Chatalove  dx o beck apagar na aula hj vei, acabo com a diversão , culpa do Molina tb"
1511763701593952265,2022-04-06 17:52:08+00:00,0,0,Essa aula de POO cansa mais pelo esforço de ter que ficar de tarde do q de ter o horário de aula... foda
1510655188352352261,2022-04-03 16:27:18+00:00,0,0,"O gripe q ta demorando pra passar em, sucumba chuva que só cai quando to voltando pro terminal"
1510332760677888010,2022-04-02 19:06:05+00:00,0,0,Mais um fds sem... não estou suportando mais https://t.co/QalthcIWcU
1509877184411979785,2022-04-01 12:55:47+00:00,0,0,"Bom dia, uma pena eu estar todo fodido.... https://t.co/5uKyxiTZ5m"
1509683931133747201,2022-04-01 00:07:52+00:00,2,0,"Estou morto, apenas 15 folhas de prova só de 0s e 1s , cheia de tabelinha e regra pra fazer fucking conta. Meu cérebro chega a estar derretido"
1509348646726381568,2022-03-31 01:55:34+00:00,3,0,Ficando maluco com tantas formas de mexer com a porra do 0 e do 1
1508876990006370312,2022-03-29 18:41:22+00:00,3,0,Triste.... https://t.co/UYMWWLJXN0
1508812592906702865,2022-03-29 14:25:29+00:00,2,0,é... o Greffnoia me odeia msm
1508739801276682245,2022-03-29 09:36:14+00:00,0,0,Meu despertador tá engraçadinho essa semana
1508534720832974850,2022-03-28 20:01:19+00:00,4,0,Metade da faculdade** https://t.co/8goMQnMegt
1508242441605988355,2022-03-28 00:39:54+00:00,3,0,Ir mês que vem assistir Jujutsu no cinema fdc
1508130654806020099,2022-03-27 17:15:42+00:00,1,0,Cara como assim a Pain ta bem no LOL?? pra mim a Super FURIA e LOUD ja estava definido na final
1507737048534429703,2022-03-26 15:11:39+00:00,0,0,passar 24h acordado e dps dormir só 3~4 horas ta começando a dar uma pegada
1507565344323518467,2022-03-26 03:49:21+00:00,2,0,Tá a vodka de 6 conto é dura dms....
1507365881093017600,2022-03-25 14:36:46+00:00,1,0,"O de sexta não pode faltar de jeito nenhum cara, boa sexta para todos q me seguem, abraço https://t.co/q3tpcFCfp3"
1507347777860390914,2022-03-25 13:24:50+00:00,8,0,É  aula de slide pelo celular... tá uma beleza isso aqui https://t.co/96lfEgTL1I
1507195854460960770,2022-03-25 03:21:08+00:00,1,0,Lanço aqui minha zika pra não ganharem aquela partida ... apenas se aquela pessoa ficar em primeiro
1507181130751041537,2022-03-25 02:22:38+00:00,0,0,"Nariz começando a trancar , fuck my life"
1507106385904996360,2022-03-24 21:25:37+00:00,5,0,"Eu e meus manos pegamos pouca chuva hj, grazas a Deus 🥶"
1506804144530771972,2022-03-24 01:24:37+00:00,0,0,Ta a dublagem de One Piece ta foda dms
1506720385303121920,2022-03-23 19:51:48+00:00,2,0,Prova do careca é semana q vem e ja estou agonizando em tristeza...
1506398946134007817,2022-03-22 22:34:30+00:00,1,0,Aí aí essa prova de amanhã ou vai tá de boa no nível da de IHC ou vai enrrabar geral
1506329014562082823,2022-03-22 17:56:37+00:00,3,0,MANO É CADA PÉROLA Q EU TENHO Q ESCUTAR DESSES CARA AHSUAHUSHUASHUASHUAHUSHU PQP
1506280247741882372,2022-03-22 14:42:51+00:00,0,0,"Por favor deuses do busao , q as crianças N estejam saindo agr da escola e N entre 173663636372728 de pessoas nesse busão"
1506199875356143622,2022-03-22 09:23:28+00:00,5,0,"""Ah vou deixar a janela um pouco aberta, mó ventinho bom""
-Acordar todo fodido"
1506014488721780736,2022-03-21 21:06:49+00:00,1,0,É bem q ocorreu a politicagem q meu mano disse... sucummmmbaaaa
1505913081297317889,2022-03-21 14:23:51+00:00,2,0,"Melhor q isso , só realmente arrumando o trabalho antes de ser o primeiro a apresentar https://t.co/UMxRKroiWh"
1505751723138330631,2022-03-21 03:42:40+00:00,0,0,Ainda em depressão por hj já ser segunda e não teve episódio de OP
1505548707093168134,2022-03-20 14:15:58+00:00,0,0,"Domingo sem ep de OP , que depressão, trevas, tristeza, escuridão, dor..."
1505548359272222728,2022-03-20 14:14:35+00:00,0,0,quero https://t.co/TCA4OqGSie
1505369656609189891,2022-03-20 02:24:29+00:00,0,0,"Apenas morrendo de rir com esse gartic phone pqp, esses mlk são doente pra krl"
1505175739947261956,2022-03-19 13:33:55+00:00,0,0,Eu falhei em dormir até as 11...
1504872982564380675,2022-03-18 17:30:52+00:00,3,0,Um dos piores arcos... uma das melhores cenas https://t.co/hn2Qjta5mC
1504828652927729681,2022-03-18 14:34:43+00:00,1,0,Não me faça te odiar pet informática uem
1504211276410638336,2022-03-16 21:41:29+00:00,1,0,"Apenas eu, dou bom dia pra pessoa e ja penso ""carai man, fiz a pessoa falar bom dia e ela deve só estar querendo ficar de boa"" https://t.co/1w9zx8T6rR"
1504115256003645440,2022-03-16 15:19:56+00:00,2,0,"427 cheguei 10 minutos mais cedo , espero q seja atraso , pq se já tiver passado eu vou ficar mt mas mt puto"
1504106228649242625,2022-03-16 14:44:04+00:00,0,0,A preguiça de ir pra ver essa aula em específico de tarde é sacanagem
1503712253509615616,2022-03-15 12:38:33+00:00,3,0,Provinha de Mamação de dados hummm
1503675191372701697,2022-03-15 10:11:17+00:00,0,0,"Não tem mais papel pra secar a mão desde semana passada... tristeza,trevas,depressão"
1503201110663774212,2022-03-14 02:47:27+00:00,1,0,"Essas hora, eu e mais dois doente fazendo a porra de um trabalho de DANCO DE BADOS , em um domingo véi"
1503032659815112704,2022-03-13 15:38:05+00:00,0,0,Hj já eé domingo cara como assim
1502758141179703300,2022-03-12 21:27:15+00:00,0,0,"https://t.co/IZgfBfJzMb
Esse ano só tem coisa massa"
1502743573606895625,2022-03-12 20:29:22+00:00,2,0,Tá o mangá de Boku no Hero ta pika pra krl tb heimm
1502372923566399488,2022-03-11 19:56:32+00:00,8,0,Eu no estágio presencial https://t.co/QlOHhmajF4
1502328918581424132,2022-03-11 17:01:40+00:00,0,0,"Se One Piece entrar em Hiato eu entro em depressão , não pode de jeito nenhum"
1502327382895742983,2022-03-11 16:55:34+00:00,0,0,Essa parte .... ai essa parteeeeeeeee vou ficar louco até lá https://t.co/gG38dS7Xe1
1502321600040824839,2022-03-11 16:32:35+00:00,2,0,"Foi mal duvidar de vc estagiária, estou sendo derrubado nesse exato momento"
1502278151724019718,2022-03-11 13:39:57+00:00,1,0,"Acho q a estagiária que aplicou a vacina errou meu braço, não to sentindo nada"
1502267673580822531,2022-03-11 12:58:18+00:00,1,0,"Oficialmente sextouuu, deixo o hino nacional abaixo https://t.co/xCOGBzq3qL"
1502261776880177152,2022-03-11 12:34:52+00:00,0,0,Picada mais rápida da história fi
1502259986277228546,2022-03-11 12:27:46+00:00,3,0,Indo tomar  terceira picada
1502226502028599300,2022-03-11 10:14:42+00:00,0,0,2 dias sem colocarem papel no banheiro ... depressão
1502209349128802307,2022-03-11 09:06:33+00:00,1,0,Não acredito q acordei... nem pra tá chovendo pra eu dar maior migue
1502107258758520832,2022-03-11 02:20:52+00:00,4,0,"Forças para acordar amanhã cedo e ir pra ver uma aula , uma aula daquelas que é considerado crime de levantar na sexta só pra ver ela 🤡"
1502058923733434368,2022-03-10 23:08:48+00:00,3,0,"Slc mano to mt famoso , apareci 2x ja no spotted , aloooouuuu mãeeeeeeeee"
1501912319022047238,2022-03-10 13:26:15+00:00,5,0,"Cszin 1.6 como , estralando https://t.co/EnalyIYLUG"
1501678272773505029,2022-03-09 21:56:14+00:00,0,0,Tá foi um baita jogão esse
1501401719858778114,2022-03-09 03:37:19+00:00,1,0,"Só quero uma noite boa de sono , n aguento mais ficar pescando nas aulas"
1501398038513860610,2022-03-09 03:22:41+00:00,0,0,"Ele ia dar um abraço nela , ela só ignorou , mereceu pouco né"
1501389779870654469,2022-03-09 02:49:52+00:00,3,0,"Para aquelas q eu não disse , feliz dia das mulheres , lembrando q o dia de vcs é todo dia 😁"
1501319925780160515,2022-03-08 22:12:18+00:00,3,0,"Provinha abençoada de IHC hj e na média em arquitetura , nunca fui eu , sempre foi ele"
1501018880998838276,2022-03-08 02:16:03+00:00,0,0,"Pulei praticamente pra um dos ultimos slides e parece q to no primeiro, n to entendendo isso não, fé pra amanhã pq eu cansei https://t.co/X5xIQvsohZ"
1501004772337676289,2022-03-08 01:19:59+00:00,4,0,"to lendo 1 slide a cada 50 minutos, matéria boa da porra"
1500966328366153728,2022-03-07 22:47:13+00:00,1,0,"Por favor busao, não chegue quase 9 horas"
1500791197354311682,2022-03-07 11:11:19+00:00,0,0,"Man como assim o busao passou 25 minutos antes , vsf"
1500784490268041225,2022-03-07 10:44:40+00:00,0,0,Indo pra faculdade * https://t.co/5uIH8bB0Xq
1500631635393458181,2022-03-07 00:37:16+00:00,8,0,Sai no spotted fdc
1500485880447971332,2022-03-06 14:58:06+00:00,5,0,"Ontem foi literalmente um dos melhores dias pqp , q venham outras igual essa"
1500485644648427522,2022-03-06 14:57:10+00:00,1,0,"Cheguei em casa , tô vivo , o cabelo? Não sei nem descrever a textura q ele tá"
1500350020788408325,2022-03-06 05:58:14+00:00,2,0,Apenas épico https://t.co/zgE4JXHUQr
1500342021864710145,2022-03-06 05:26:27+00:00,3,0,Mano q dia é esse q tá acontecendo. Melhor q isso só 2 msm
1500094095703912449,2022-03-05 13:01:17+00:00,2,0,"Sem previsão de chuva pra hj, ai q dilicia"
1499773324611788800,2022-03-04 15:46:39+00:00,0,0,"Enfim sexta , hora de soltar o hino já né? https://t.co/bj2U2sZOqH"
1499772993303687175,2022-03-04 15:45:20+00:00,2,0,"Q nem no One Piece , pessoa fica reclamando mas só tem 15 temporadas , n da nem 100 ep por temporada https://t.co/tRkPRqcLMA"
1499524131213164548,2022-03-03 23:16:27+00:00,0,0,"Krl man , só quero chegar em casa,  8:16 já é o busao não chega"
1499206185379143683,2022-03-03 02:13:03+00:00,1,0,"Merda, estou viciado nesse tal jogo da Arca Perdida , só queria jogar um pouquin hj.... Fuck prova do mano Rílios"
1499143201176838148,2022-03-02 22:02:46+00:00,1,0,"Bom dms, quero mais https://t.co/tyeUhwUCbQ"
1498816203229384711,2022-03-02 00:23:24+00:00,3,0,Pq tem aula amanhã??? devia ser crime
1498020949987405827,2022-02-27 19:43:21+00:00,1,0,"O dia já é domingo, ai tem final épica, falei q só ia fazer algo de útil dps da md5. Pelo visto vou fazer algo la pra terça..."
1498015542027894795,2022-02-27 19:21:51+00:00,2,0,"Mano q jogão é esse q ta tendo, Faze e G2 fazendo bonito nessa final"
1497608490499690497,2022-02-26 16:24:23+00:00,1,0,Quando me perguntando sobre SNK https://t.co/rkKAtjllDi
1497578604451942402,2022-02-26 14:25:37+00:00,0,0,"Tá , até q poesia 12 n ruim"
1497237310139781123,2022-02-25 15:49:26+00:00,1,0,"Bom dia , só pq o professor de grafos viu q foi um fdp e deu um tempo a mais pra continuar a prova https://t.co/TeUk97KpC5"
1497218439336771587,2022-02-25 14:34:27+00:00,2,0,"O inimigo do presencial , vontade de cagar fora de casa"
1497155971151548416,2022-02-25 10:26:13+00:00,0,0,"Atualizando o status do papel do banheiro , ao invés slide estar molhado,  7:26, não tem papel"
1497011607376994306,2022-02-25 00:52:34+00:00,2,0,Ai ai ter q ir na aula amanhã só pra ver o professor n conseguindo resolver as questões da prova
1496963407110619137,2022-02-24 21:41:03+00:00,1,0,"Escutei o rap do Killua do Basara, deu vontade de ver HunterXHuntar pela 6 vez"
1496953149705367565,2022-02-24 21:00:17+00:00,0,0,Só os brabo sabem da tampinha de detergente https://t.co/vxsGmRTZs8
1496878108942958595,2022-02-24 16:02:06+00:00,4,0,Mamei na prova de grafos
1496790888097456138,2022-02-24 10:15:31+00:00,1,0,Ufa 7:15 e o papel do banheiro N está todo molhado 🙏
1496775723608125440,2022-02-24 09:15:15+00:00,0,0,"5 da manhã e já tava com 24°C , que calor da porra"
1496061358206504960,2022-02-22 09:56:37+00:00,1,0,"Mais q cacetada em, perdi a 010"
1495593344877182977,2022-02-21 02:56:54+00:00,1,0,"Agr q vi a Skin do Ekko , acho q vou ter q virar mono"
1495576340707352582,2022-02-21 01:49:20+00:00,0,0,"Sem aula amanhã cedo, quem ta triste não ta mais"
1495572883132891139,2022-02-21 01:35:36+00:00,0,0,"Prox casos de Trabson do Yoda eu participo , quem vai ser a sortuda q vai querer aparecer na live?"
1495512789221318662,2022-02-20 21:36:48+00:00,4,0,"Lá estou eu limpando a casa torando na música , minha mãe do nada me vira e fala:
-Quando q vc vai arruma uma namorada ? olha só vc com quase 20 anos na cara já.
??????????????????????? Que porra é essa cara do nada, além de limpar a casa ainda tomo de graça"
1495087906754543617,2022-02-19 17:28:29+00:00,0,0,A alegria do homem é ter farofa pronta no pote 🙏
1494794176768221184,2022-02-18 22:01:18+00:00,1,0,"Anuncio oficial, nunca fui triste"
1494777528086843392,2022-02-18 20:55:08+00:00,2,0,Definição de azar é isso q os nerds estão presenciando
1494719306264981507,2022-02-18 17:03:47+00:00,1,0,F cszin dos cria de sexta de tarde... 😢
1494694059293741061,2022-02-18 15:23:28+00:00,0,0,Oficialmente Sextouuuuuuuu https://t.co/RmdrkKQrbo
1494449327485431810,2022-02-17 23:10:59+00:00,0,0,Como assim tem champ novo no lol vei
1494242161335967753,2022-02-17 09:27:47+00:00,1,0,Resumo foda esse https://t.co/I09onThIzR
1494018480160624645,2022-02-16 18:38:57+00:00,0,0,Cade meu frio
1494016976406073345,2022-02-16 18:32:59+00:00,0,0,Tristeza é quando a aula acaba 10 minutos antes do busao sair e o próximo é só daqui 50 minutos
1494016769970913283,2022-02-16 18:32:10+00:00,3,0,Slc ela é toda cheirosa
1493921129626583045,2022-02-16 12:12:07+00:00,0,0,Sai sem tomar café nessa porra ainda
1493921004988547078,2022-02-16 12:11:37+00:00,2,0,"Perdi o busao , triste"
1493745214808154120,2022-02-16 00:33:06+00:00,1,0,Logo hj pq o dia ta bom https://t.co/kKdo0Ov1i4
1493684963035815940,2022-02-15 20:33:41+00:00,2,0,"Primeira provinha , no bolso papito, esqueceeee"
1493513763940618242,2022-02-15 09:13:24+00:00,1,0,Calor da porra man
1493396583047643141,2022-02-15 01:27:46+00:00,0,0,Falo nada
1492977059790036992,2022-02-13 21:40:43+00:00,0,0,"Um dia triste , não confie em alguem q n sentiu nd nessa cena https://t.co/WtSuCNTIcf"
1492574513820803078,2022-02-12 19:01:09+00:00,1,0,"Esse pênalti meu amigo , veio no momento certo"
1492574321608437769,2022-02-12 19:00:23+00:00,0,0,Ai papai
1492558792806080513,2022-02-12 17:58:41+00:00,3,0,"O meme não pode morrer , por favor"
